date	sip	dip	sport	dport	proto
2020-04-21 07:31:06.193330	192.168.1.151	104.96.221.177	46568	80	TCP
2020-04-21 07:31:06.204433	192.168.1.151	104.96.221.177	46568	80	TCP
2020-04-21 07:31:06.205318	192.168.1.151	104.96.221.177	46568	80	TCP
2020-04-21 07:31:06.206690	192.168.1.151	172.217.8.3	42200	80	TCP
2020-04-21 07:31:06.210587	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.212003	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.213653	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.221234	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.221573	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.243990	192.168.1.151	192.145.239.17	53536	80	TCP
2020-04-21 07:31:06.244276	192.168.1.151	192.145.239.17	53536	80	TCP
2020-04-21 07:31:06.247076	192.168.1.151	104.96.221.177	46568	80	TCP
2020-04-21 07:31:06.251505	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.252790	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.260825	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.261968	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.262011	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.262043	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.262375	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.271357	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.271429	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.271494	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.271530	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.271569	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.271608	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.274203	192.168.1.151	192.0.78.25	57716	443	TCP
2020-04-21 07:31:06.326790	192.168.1.151	192.145.239.17	53536	80	TCP
2020-04-21 07:31:06.339341	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.415555	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.415686	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.418882	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.423209	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.426351	192.168.1.151	107.180.46.229	57522	80	TCP
2020-04-21 07:31:06.439201	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.453111	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.457469	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.467577	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467616	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467644	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467666	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467681	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467703	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467718	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467734	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467750	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467774	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467787	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.467801	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.470061	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.470115	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.470180	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.470229	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.470267	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.470307	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.470344	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.470380	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.470414	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.472619	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.475742	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.475799	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.475831	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.487946	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.488019	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.488071	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.494371	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.496656	192.168.1.151	104.96.221.177	46568	80	TCP
2020-04-21 07:31:06.496822	192.168.1.151	72.21.91.29	52076	80	TCP
2020-04-21 07:31:06.498145	192.168.1.151	192.0.78.25	52118	80	TCP
2020-04-21 07:31:06.502363	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.502419	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.502453	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.502480	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.502505	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.508326	192.168.1.151	192.0.78.25	52118	80	TCP
2020-04-21 07:31:06.509892	192.168.1.151	192.0.78.25	52118	80	TCP
2020-04-21 07:31:06.513034	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.516050	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.521869	192.168.1.151	192.0.78.25	52118	80	TCP
2020-04-21 07:31:06.544858	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.551295	192.168.1.151	104.96.221.177	46568	80	TCP
2020-04-21 07:31:06.591036	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.591160	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.632851	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:06.662873	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.662928	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.662977	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.662999	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.663021	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.663044	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.663067	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.663101	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.663122	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.665366	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.665400	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.665422	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.665440	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.665457	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.665487	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.666663	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.667730	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.667764	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.667785	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.667806	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.667830	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.667850	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.667871	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.667903	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.667926	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.667956	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.667980	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.668014	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.668037	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.668076	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.668100	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.670022	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.670060	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.670106	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.670172	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.672494	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.672542	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.672576	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.672749	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.675425	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.683651	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:06.809892	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.819170	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.822470	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.832703	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.835098	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.835145	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.835180	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.838682	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.842280	192.168.1.151	104.96.221.177	46568	80	TCP
2020-04-21 07:31:06.877361	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.877410	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.877461	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.877484	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.877498	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.877510	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.877524	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.877534	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.879892	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.879950	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.880008	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.882808	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.882849	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.885698	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.885741	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.885761	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.886494	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.886592	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:06.906976	192.168.1.151	104.96.221.177	46568	80	TCP
2020-04-21 07:31:06.911048	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.914059	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.921214	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.921267	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.921284	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.921808	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.960847	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:06.969604	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:06.982403	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:06.982461	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:07.001048	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.001887	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:07.010512	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.013730	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.027826	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.027889	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.027915	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.033331	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.036307	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.042581	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.042717	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.045604	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.052037	192.168.1.151	192.124.249.55	56908	443	TCP
2020-04-21 07:31:07.104072	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:07.168328	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.168371	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.168394	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.168420	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.170530	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.170568	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.170609	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.170644	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.184943	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.209691	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.269886	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.276788	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.279119	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.279190	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.279228	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.279259	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.279286	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.279314	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.279334	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.279366	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.279379	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.299163	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.301828	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:07.311698	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311744	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311781	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311810	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311835	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311861	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311881	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311903	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311924	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311947	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311971	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.311992	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.312014	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.312040	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.320905	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.320964	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.320997	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.321102	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.321147	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.323467	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.323536	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.326079	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.328324	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.328390	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.328442	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.328475	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.328509	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.328565	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.328592	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.328617	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.328642	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.330802	192.168.1.151	192.0.78.25	57732	443	TCP
2020-04-21 07:31:07.330848	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.330897	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.330913	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.330926	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.330939	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.330959	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.330977	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.330992	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.331007	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.331022	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.331050	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.331066	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.333192	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.333238	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.333312	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.333328	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.334242	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.334354	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.335496	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.335531	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.335553	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.335569	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.335625	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.338130	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.338182	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.338224	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.340972	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.341039	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.343641	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.343691	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.343718	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.343761	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.343781	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.343806	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.343866	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.343885	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.344838	192.168.1.151	172.217.8.3	42168	80	TCP
2020-04-21 07:31:07.345984	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.346027	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.346086	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348477	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348529	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348558	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348582	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348607	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348632	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348659	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348683	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348708	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348771	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.348814	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.351098	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.351161	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.351186	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.351209	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.351238	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.351703	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.353559	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.353644	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.353662	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.355984	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.358986	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.361448	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.364051	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.366427	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.369940	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.372562	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.372665	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.373221	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.417702	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.417773	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.417845	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.425793	192.168.1.151	192.124.249.55	56886	443	TCP
2020-04-21 07:31:07.455323	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:07.455389	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:07.456767	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.456900	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.456936	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.457097	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.459341	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.459520	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.462079	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.462170	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:07.500869	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.508636	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:07.521481	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:07.521539	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:07.521575	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:07.521600	192.168.1.151	107.180.46.229	59724	443	TCP
2020-04-21 07:31:07.580977	192.168.1.151	192.254.234.160	42314	80	TCP
2020-04-21 07:31:07.611814	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.631942	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.633968	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.649263	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:07.649343	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:31:07.654524	192.168.1.151	192.254.234.160	42314	80	TCP
2020-04-21 07:31:07.654844	192.168.1.151	192.254.234.160	42314	80	TCP
2020-04-21 07:31:07.662388	192.168.1.151	192.145.239.17	36470	443	TCP
2020-04-21 07:31:07.726916	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736559	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736642	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736695	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736735	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736757	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736780	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736823	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736854	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736877	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736904	192.168.1.151	172.217.5.229	40072	443	TCP
2020-04-21 07:31:07.736927	192.168.1.151	172.217.5.229	40072	443	TCP
